On this page,En esta página,
Activity,Actividad,
Draft Changes,Borrador,
Submit Changes,Guardar cambios,
Write,Escribir,
Preview,Vista previa,
Compare,Comparar,
Discussion,Discusión,
Help,Ayuda,
Edited Page,Página editada,
Edited Sidebar,Barra lateral editada,
Items in the left sidebar can be reordered by dragging and dropping.,Los elementos de la barra lateral izquierda pueden reordenarse arrastrando y soltando.,
Choose the dropdown above the editor to try out the Rich Text Editor.,Elija el menú desplegable sobre el editor para probar el Editor de Texto Enriquecido.,
"In the 'markdown mode' images can be uploaded using the upload image button, and links can be copied using the attachments list","En el modo markdown, las imágenes pueden cargarse mediante el botón de carga de imágenes, y los enlaces pueden copiarse mediante la lista de archivos adjuntos",
Click on the draft changes button to save your work as a draft.,Haga clic en el botón de borrador de cambios para guardar su trabajo como borrador.,
You can view your drafts and pending contributions by clicking on the appropriate links under profile in the top right corner.,Puede ver sus borradores y contribuciones pendientes haciendo clic en los enlaces correspondientes bajo el perfil en la esquina superior derecha.,
"If you create a new page, you will find an entry named New Wiki Page in the left sidebar, which can also be moved.","Si crea una nueva página, encontrará una entrada llamada Nueva Página Wiki en la barra lateral izquierda, que también se puede mover.",
Create Page,Crear página,
Title,Título,
Content,Contenido,
Home,Inicio,
Add a new page,Añadir nueva página,
New Wiki Page,Neuva página de la wiki,
+ Add Item,+ Agregar elemento,
Left,Izquierda,
Right,Derecha,
edited,editó,
Revisions,Revisiones,
Edit Page,Editar Página,
New Page,Nueva Página,
+ Add Item,+ Añadir Elemento,
Drag items to re-order,Arrastrar elementos para re-ordenar,
Add to sidebar,Añadir a la barra lateral,
Do you want to add a page or group?,¿Quieres añadir una página o un grupo?,
Wiki Page,Página de la wiki,
Route,Ruta,
